utc_timestamp,N1,N2,N3,N4
2018-01-14 21:00,-0.072683959,-0.046781396,-0.101116159,-0.020948742
2018-01-14 22:00,-0.061654922,-0.046482981,-0.102646362,-0.019792467
2018-01-14 23:00,-0.056897612,-0.046471623,-0.101198385,-0.018671843
2018-01-15 00:00,-0.047651013,-0.045401781,-0.098121699,-0.018196362
2018-01-15 01:00,-0.045164268,-0.044946347,-0.096178288,-0.017846815
2018-01-15 02:00,-0.041353723,-0.044477241,-0.094047308,-0.017210745
2018-01-15 03:00,-0.034635315,-0.044577043,-0.092090525,-0.016318009
2018-01-15 04:00,-0.024999828,-0.044930498,-0.090852104,-0.017980312
2018-01-15 05:00,-0.038764049,-0.048992259,-0.097414503,-0.020126562
2018-01-15 06:00,-0.067602797,-0.053440906,-0.105136485,-0.022357278
2018-01-15 07:00,-0.077876491,-0.055179506,-0.109013171,-0.02349125
2018-01-15 08:00,-0.085266378,-0.055583322,-0.110532844,-0.023825239
2018-01-15 09:00,-0.088747544,-0.056420725,-0.110001291,-0.022946429
2018-01-15 10:00,-0.088729109,-0.052715729,-0.107502401,-0.021195205
2018-01-15 11:00,-0.081095443,-0.046723941,-0.104575714,-0.020202766
2018-01-15 12:00,-0.07169427,-0.052055227,-0.107383993,-0.020179096
2018-01-15 13:00,-0.067855722,-0.055735573,-0.109662314,-0.021096195
2018-01-15 14:00,-0.07199917,-0.055260962,-0.110879112,-0.021471287
2018-01-15 15:00,-0.084268371,-0.05596103,-0.109802973,-0.021185402
2018-01-15 16:00,-0.083591167,-0.054836978,-0.109507167,-0.019230179
2018-01-15 17:00,-0.063265302,-0.050111687,-0.108404255,-0.019449426
2018-01-15 18:00,-0.049533362,-0.048261869,-0.106092109,-0.021133034
2018-01-15 19:00,-0.074361308,-0.049651054,-0.10458016,-0.022072272
